transaction_id,user_id,amount,hour,day_of_week,category,age,gender,country,device,payment_method,ip_address,location,transaction_time,item_quantity,shipping_address,browser_info,is_fraud
8891,2809,60.36563366213707,0,5,electronics,76,M,China,tablet,credit_card,27.126.86.187,London,2026-01-07 14:30:00,6,Same as billing,Firefox,1.0
8892,2522,96.96035085325087,5,5,electronics,26,F,India,tablet,bank_transfer,23.86.249.128,Montreal,2026-01-07 14:45:00,4,Same as billing,Safari,1.0
8893,3741,84.86371731879737,4,1,books,46,M,Germany,tablet,bank_transfer,203.77.122.117,Toronto,2026-01-07 15:00:00,6,Different,Chrome,1.0
8894,767,52.541633210667435,0,1,toys,61,M,Canada,mobile,credit_card,144.151.24.118,Berlin,2026-01-07 15:15:00,6,Same as billing,Edge,1.0
8895,2596,64.64942686313032,5,1,electronics,51,F,UK,mobile,bank_transfer,246.201.181.131,Toronto,2026-01-07 15:30:00,4,Same as billing,Safari,1.0
8896,3599,52.510798246040345,5,3,books,64,M,USA,mobile,crypto,107.136.79.182,Toronto,2026-01-07 15:45:00,5,Different,Chrome,1.0
8897,9736,91.5008335187393,4,2,electronics,77,M,USA,mobile,paypal,9.97.115.13,Guangzhou,2026-01-07 16:00:00,1,Same as billing,Firefox,1.0
8898,9637,95.31482009535804,3,6,home,26,F,France,tablet,debit_card,210.130.49.147,Guangzhou,2026-01-07 16:15:00,9,Same as billing,Chrome,1.0
8899,8180,55.613980291953716,3,5,home,77,M,Germany,tablet,crypto,210.125.65.23,Lyon,2026-01-07 16:30:00,7,Different,Safari,1.0
8900,6923,72.0145023004348,1,3,books,65,M,UK,desktop,debit_card,163.10.170.29,Lyon,2026-01-07 16:45:00,5,Different,Chrome,1.0
8901,1289,96.59416409182128,3,6,books,47,F,India,mobile,credit_card,139.253.54.171,Bangalore,2026-01-07 17:00:00,5,Same as billing,Firefox,1.0
8902,6704,57.260584335733526,2,0,groceries,34,F,China,desktop,credit_card,14.161.60.64,Lyon,2026-01-07 17:15:00,6,Same as billing,Safari,1.0
8903,8750,64.59517953281575,1,4,clothing,69,F,UK,mobile,bank_transfer,108.238.249.87,Lyon,2026-01-07 17:30:00,8,Same as billing,Edge,1.0
8904,9504,65.21373250863279,3,1,home,76,M,Germany,mobile,crypto,53.30.26.247,Guangzhou,2026-01-07 17:45:00,3,Same as billing,Safari,1.0
8905,9203,51.502915610099926,0,5,electronics,72,M,India,desktop,debit_card,129.147.131.240,Chicago,2026-01-07 18:00:00,8,Different,Chrome,1.0
8906,1125,51.81366173449953,4,6,books,21,M,France,mobile,paypal,118.54.36.241,Bangalore,2026-01-07 18:15:00,3,Different,Chrome,1.0
8907,7885,97.63964135414565,3,0,toys,57,M,China,desktop,crypto,63.248.128.5,Guangzhou,2026-01-07 18:30:00,5,Same as billing,Firefox,1.0
8908,171,78.5546304493127,0,5,electronics,49,F,UK,tablet,credit_card,15.102.131.182,Bangalore,2026-01-07 18:45:00,5,Different,Edge,1.0
8909,5646,65.3324160714309,1,4,clothing,49,F,France,tablet,crypto,201.141.202.168,New York,2026-01-07 19:00:00,2,Different,Safari,1.0
8910,2785,68.93373303532923,4,6,toys,24,M,India,desktop,paypal,249.106.245.150,Guangzhou,2026-01-07 19:15:00,1,Same as billing,Chrome,1.0
8911,9485,85.74214644225121,3,1,electronics,55,M,Germany,desktop,crypto,142.193.207.193,London,2026-01-07 19:30:00,3,Same as billing,Edge,1.0
8912,7472,68.32586017773102,1,5,clothing,49,M,Germany,tablet,bank_transfer,2.226.69.112,Toronto,2026-01-07 19:45:00,4,Same as billing,Chrome,1.0
8913,1948,61.38802015466442,3,1,toys,22,M,Germany,tablet,paypal,201.193.29.149,New York,2026-01-07 20:00:00,7,Same as billing,Edge,1.0
8914,2122,55.09186707998997,1,4,home,59,F,UK,mobile,debit_card,240.134.53.75,London,2026-01-07 20:15:00,7,Same as billing,Edge,1.0
8915,6438,86.44665058590186,3,3,books,20,M,Germany,mobile,credit_card,3.54.0.98,Chicago,2026-01-07 20:30:00,9,Same as billing,Safari,1.0
8916,3841,59.028250833761234,0,6,electronics,73,F,UK,tablet,crypto,223.107.78.182,Chicago,2026-01-07 20:45:00,4,Different,Safari,1.0
8917,1398,53.48241349631488,2,4,books,37,F,France,mobile,paypal,67.144.2.156,Bangalore,2026-01-07 21:00:00,3,Same as billing,Chrome,1.0
8918,4202,71.34772227482385,0,4,groceries,73,F,Canada,desktop,bank_transfer,110.126.186.59,Chicago,2026-01-07 21:15:00,3,Same as billing,Firefox,1.0
8919,1004,51.97854809056769,4,5,electronics,34,M,France,desktop,bank_transfer,205.9.70.202,Birmingham,2026-01-07 21:30:00,1,Different,Chrome,1.0
8920,3126,98.24990291714434,3,6,books,33,F,India,tablet,debit_card,168.247.225.191,Guangzhou,2026-01-07 21:45:00,6,Same as billing,Chrome,1.0
8921,6809,81.36464837874199,2,2,electronics,28,F,UK,desktop,credit_card,67.220.214.148,Bangalore,2026-01-07 22:00:00,4,Different,Edge,1.0
8922,4811,57.63484052232804,2,1,home,30,M,India,mobile,bank_transfer,26.111.50.218,Berlin,2026-01-07 22:15:00,5,Same as billing,Edge,1.0
8923,8121,58.62270432242304,4,6,clothing,35,M,USA,mobile,credit_card,100.204.240.35,New York,2026-01-07 22:30:00,2,Different,Safari,1.0
8924,6069,78.49142401364227,4,5,clothing,31,F,USA,tablet,paypal,235.161.76.133,Montreal,2026-01-07 22:45:00,8,Same as billing,Chrome,1.0
8925,2720,67.82828786688968,2,1,books,51,M,China,mobile,crypto,34.127.173.124,Bangalore,2026-01-07 23:00:00,3,Same as billing,Edge,1.0
8926,2746,88.71333720938568,4,3,toys,29,M,Canada,tablet,debit_card,249.197.137.80,New York,2026-01-07 23:15:00,7,Same as billing,Firefox,1.0
8927,4965,77.29032428094584,4,6,books,39,M,Germany,mobile,bank_transfer,117.112.5.107,London,2026-01-07 23:30:00,9,Same as billing,Chrome,1.0
8928,7445,71.66669377624706,3,3,electronics,38,M,France,mobile,crypto,183.123.187.69,London,2026-01-07 23:45:00,9,Same as billing,Safari,1.0
8929,2389,98.14901240326358,0,2,clothing,78,F,France,mobile,bank_transfer,203.21.177.96,Montreal,2026-01-08 00:00:00,8,Different,Firefox,1.0
8930,7470,69.53645281048445,5,2,electronics,43,F,UK,tablet,debit_card,92.239.121.148,Guangzhou,2026-01-08 00:15:00,3,Same as billing,Edge,1.0
8931,3972,70.03054618986718,1,2,groceries,59,M,China,tablet,bank_transfer,15.47.43.130,Toronto,2026-01-08 00:30:00,5,Same as billing,Edge,1.0
8932,9777,83.28862105303945,2,3,clothing,78,F,Canada,mobile,debit_card,250.155.233.168,Montreal,2026-01-08 00:45:00,1,Different,Firefox,1.0
8933,7790,90.47392920610841,1,4,toys,56,F,Germany,mobile,crypto,139.250.103.230,Toronto,2026-01-08 01:00:00,7,Same as billing,Chrome,1.0
8934,1540,81.31074954292725,2,5,toys,19,F,Canada,mobile,paypal,237.18.141.20,Berlin,2026-01-08 01:15:00,4,Same as billing,Chrome,1.0
8935,865,84.93051110272143,2,1,groceries,74,F,India,desktop,debit_card,213.234.34.158,Bangalore,2026-01-08 01:30:00,9,Different,Safari,1.0
8936,4192,68.64657842833056,0,1,electronics,67,M,USA,desktop,paypal,186.199.172.245,Chicago,2026-01-08 01:45:00,8,Different,Safari,1.0
8937,9441,73.97484182391298,2,5,electronics,66,M,China,mobile,credit_card,230.119.197.48,Montreal,2026-01-08 02:00:00,7,Same as billing,Safari,1.0
8938,2766,59.85175432339817,2,0,electronics,33,M,Canada,desktop,crypto,16.102.128.10,Chicago,2026-01-08 02:15:00,4,Same as billing,Firefox,1.0
8939,8755,84.01232453492617,0,3,toys,79,F,India,mobile,debit_card,175.240.105.205,Bangalore,2026-01-08 02:30:00,2,Same as billing,Firefox,1.0
8940,6068,61.07259702133547,4,3,books,51,M,Germany,desktop,crypto,49.26.10.150,Guangzhou,2026-01-08 02:45:00,3,Different,Chrome,1.0
8941,7741,50.06283976969056,5,2,books,28,M,China,desktop,paypal,56.254.160.219,New York,2026-01-08 03:00:00,8,Same as billing,Chrome,1.0
8942,2281,96.68810599033756,1,6,clothing,36,M,Germany,mobile,paypal,142.109.16.242,Chicago,2026-01-08 03:15:00,6,Different,Safari,1.0
8943,9934,65.30076206072769,2,6,home,47,F,France,tablet,crypto,82.53.233.232,Toronto,2026-01-08 03:30:00,3,Different,Edge,1.0
8944,3988,59.831602123300115,0,5,books,71,F,France,desktop,crypto,34.217.51.198,Chicago,2026-01-08 03:45:00,2,Different,Edge,1.0
8945,940,63.4073365482888,2,0,books,24,F,Germany,tablet,paypal,163.236.92.118,Berlin,2026-01-08 04:00:00,8,Different,Chrome,1.0
8946,5999,66.52238488093238,0,0,electronics,44,F,France,desktop,crypto,210.126.157.35,Birmingham,2026-01-08 04:15:00,9,Same as billing,Safari,1.0
8947,4218,73.72732132240868,1,3,electronics,39,F,France,tablet,paypal,60.16.135.169,Guangzhou,2026-01-08 04:30:00,7,Different,Safari,1.0
8948,665,53.46758355092983,3,2,groceries,34,M,France,tablet,credit_card,225.214.230.56,New York,2026-01-08 04:45:00,5,Different,Firefox,1.0
8949,6105,52.633657810272545,4,1,books,32,M,India,mobile,paypal,74.197.167.244,Guangzhou,2026-01-08 05:00:00,8,Same as billing,Chrome,1.0
8950,9256,64.64553827690364,3,2,clothing,26,F,Germany,tablet,bank_transfer,81.34.73.60,Guangzhou,2026-01-08 05:15:00,3,Different,Edge,1.0
8951,9287,64.78830655985479,0,1,electronics,29,M,France,desktop,paypal,85.251.187.84,Lyon,2026-01-08 05:30:00,4,Different,Firefox,1.0
8952,7326,55.882311390711756,2,6,groceries,25,M,USA,mobile,credit_card,132.32.207.13,Montreal,2026-01-08 05:45:00,3,Different,Firefox,1.0
8953,9479,70.23957971602671,4,3,books,77,M,China,mobile,paypal,149.51.178.171,Berlin,2026-01-08 06:00:00,3,Same as billing,Edge,1.0
8954,5990,64.20143341013912,1,2,clothing,19,M,Germany,mobile,crypto,188.98.238.116,Berlin,2026-01-08 06:15:00,8,Same as billing,Edge,1.0
8955,4411,51.30277763975351,5,0,groceries,66,F,Canada,tablet,credit_card,31.142.109.233,Chicago,2026-01-08 06:30:00,3,Same as billing,Firefox,1.0
8956,7836,94.28603902105553,4,5,home,65,M,China,tablet,debit_card,213.104.63.164,Bangalore,2026-01-08 06:45:00,6,Different,Firefox,1.0
8957,8948,94.30095090217952,2,4,electronics,72,F,India,desktop,paypal,188.206.252.11,London,2026-01-08 07:00:00,7,Same as billing,Firefox,1.0
8958,3082,60.4591126456737,3,0,clothing,33,F,India,desktop,crypto,252.63.222.130,Montreal,2026-01-08 07:15:00,1,Different,Edge,1.0
8959,9405,58.143611408217396,0,6,books,20,F,UK,desktop,debit_card,130.48.138.156,Birmingham,2026-01-08 07:30:00,8,Different,Edge,1.0
8960,6183,77.36463821734908,3,5,groceries,68,F,China,desktop,debit_card,1.2.30.139,Lyon,2026-01-08 07:45:00,8,Same as billing,Firefox,1.0
8961,656,81.53767514907155,4,1,home,65,M,India,desktop,debit_card,18.227.189.210,Bangalore,2026-01-08 08:00:00,4,Same as billing,Chrome,1.0
8962,3119,97.87712787235364,5,3,clothing,48,F,UK,mobile,bank_transfer,23.76.122.62,London,2026-01-08 08:15:00,8,Same as billing,Firefox,1.0
8963,2680,68.86742283199062,2,2,home,60,M,USA,tablet,crypto,26.216.159.20,Montreal,2026-01-08 08:30:00,6,Different,Firefox,1.0
8964,8246,80.91001714322792,0,6,clothing,43,M,Germany,mobile,bank_transfer,227.248.81.210,Montreal,2026-01-08 08:45:00,7,Different,Firefox,1.0
8965,8343,93.90905229021547,2,6,books,58,F,Canada,tablet,crypto,82.90.169.156,Bangalore,2026-01-08 09:00:00,3,Same as billing,Safari,1.0
8966,9653,72.4976892890425,2,3,clothing,63,F,Germany,mobile,crypto,78.232.105.136,Montreal,2026-01-08 09:15:00,3,Different,Safari,1.0
8967,9486,56.117287557866305,5,3,books,19,F,Canada,tablet,credit_card,132.248.76.191,Bangalore,2026-01-08 09:30:00,9,Same as billing,Edge,1.0
8968,4119,68.87236429149871,4,1,clothing,47,F,Canada,desktop,debit_card,58.245.99.210,Montreal,2026-01-08 09:45:00,9,Same as billing,Firefox,1.0
8969,3238,56.82834633516502,3,3,groceries,30,F,Germany,mobile,paypal,208.164.141.228,Guangzhou,2026-01-08 10:00:00,3,Same as billing,Safari,1.0
8970,9940,50.831973210097516,2,2,clothing,54,M,China,desktop,credit_card,187.236.124.247,Berlin,2026-01-08 10:15:00,9,Different,Firefox,1.0
8971,771,87.57765281745131,2,6,clothing,69,M,France,mobile,paypal,34.30.165.96,Berlin,2026-01-08 10:30:00,3,Different,Safari,1.0
8972,877,61.92118502476778,2,0,toys,31,F,UK,mobile,debit_card,73.181.28.220,Chicago,2026-01-08 10:45:00,4,Same as billing,Firefox,1.0
8973,5027,50.1003522919487,0,3,toys,18,F,France,mobile,crypto,253.235.61.165,London,2026-01-08 11:00:00,3,Same as billing,Safari,1.0
8974,3122,93.62161787675726,2,2,clothing,49,F,UK,desktop,credit_card,99.205.1.54,Toronto,2026-01-08 11:15:00,5,Different,Edge,1.0
8975,1960,72.18944192454529,2,2,toys,23,F,France,desktop,bank_transfer,243.148.114.10,Montreal,2026-01-08 11:30:00,4,Same as billing,Chrome,1.0
8976,3239,61.94299398166126,4,1,books,39,F,Germany,mobile,crypto,131.31.80.179,Lyon,2026-01-08 11:45:00,9,Same as billing,Chrome,1.0
8977,1174,63.13949861777096,2,3,toys,28,F,Germany,mobile,bank_transfer,193.30.23.150,Berlin,2026-01-08 12:00:00,2,Same as billing,Edge,1.0
8978,9575,62.02689466525251,5,6,clothing,66,M,Canada,mobile,crypto,61.102.50.209,Toronto,2026-01-08 12:15:00,8,Different,Edge,1.0
8979,6863,59.7278080594636,5,1,electronics,40,M,USA,mobile,crypto,203.253.238.180,Toronto,2026-01-08 12:30:00,3,Same as billing,Safari,1.0
8980,2086,92.06131122871483,2,0,home,71,F,Germany,desktop,debit_card,75.245.0.224,Lyon,2026-01-08 12:45:00,9,Different,Firefox,1.0
8981,9293,58.51658171849348,5,0,electronics,31,F,UK,tablet,credit_card,56.79.229.239,Birmingham,2026-01-08 13:00:00,2,Different,Firefox,1.0
8982,6427,78.09273419396993,4,5,electronics,31,F,Canada,tablet,paypal,52.224.220.109,Birmingham,2026-01-08 13:15:00,7,Same as billing,Safari,1.0
8983,1146,53.86601223360937,0,2,electronics,37,F,UK,mobile,debit_card,166.4.210.151,Chicago,2026-01-08 13:30:00,6,Same as billing,Chrome,1.0
8984,2276,97.47606880893001,5,3,electronics,24,M,France,mobile,paypal,91.234.80.12,Guangzhou,2026-01-08 13:45:00,8,Different,Chrome,1.0
8985,2438,80.1656952222961,5,5,home,36,M,USA,tablet,crypto,150.107.51.249,Guangzhou,2026-01-08 14:00:00,3,Same as billing,Firefox,1.0
8986,600,95.15762556011467,3,6,clothing,43,F,Germany,tablet,bank_transfer,208.236.203.69,Guangzhou,2026-01-08 14:15:00,6,Different,Edge,1.0
8987,2333,69.89388897377476,4,2,clothing,76,M,France,mobile,paypal,85.224.17.73,Chicago,2026-01-08 14:30:00,2,Different,Safari,1.0
8988,4708,90.53360283812057,5,6,home,39,F,Canada,mobile,bank_transfer,178.159.126.36,Berlin,2026-01-08 14:45:00,7,Same as billing,Edge,1.0
8989,7334,92.68272397246557,0,3,groceries,23,M,UK,tablet,paypal,202.118.34.163,Birmingham,2026-01-08 15:00:00,3,Same as billing,Edge,1.0
8990,8072,85.14746455893349,3,1,toys,30,M,China,desktop,bank_transfer,158.215.139.247,Lyon,2026-01-08 15:15:00,5,Different,Chrome,1.0
8991,6710,54.64737332268532,2,0,groceries,27,F,India,mobile,debit_card,64.171.214.27,Chicago,2026-01-08 15:30:00,3,Same as billing,Chrome,1.0
8992,700,50.8040043202953,4,5,books,71,F,USA,tablet,paypal,144.196.239.80,Montreal,2026-01-08 15:45:00,1,Different,Safari,1.0
8993,4384,58.42798360281109,5,6,electronics,36,M,Germany,desktop,debit_card,22.104.223.10,Toronto,2026-01-08 16:00:00,1,Different,Edge,1.0
8994,9280,55.90483784833392,2,5,electronics,48,M,UK,tablet,debit_card,200.55.163.179,Birmingham,2026-01-08 16:15:00,4,Same as billing,Safari,1.0
8995,4583,86.25688320999218,4,0,home,27,M,Germany,mobile,bank_transfer,16.94.201.33,Chicago,2026-01-08 16:30:00,5,Same as billing,Firefox,1.0
8996,6001,77.85034103446714,3,1,home,54,M,Germany,tablet,paypal,121.131.15.241,Montreal,2026-01-08 16:45:00,1,Different,Firefox,1.0
8997,6229,76.29754322728029,5,4,groceries,30,M,UK,mobile,paypal,115.47.69.79,Bangalore,2026-01-08 17:00:00,3,Same as billing,Safari,1.0
8998,1854,62.643365016407024,0,4,books,34,F,Germany,desktop,credit_card,28.221.196.224,Chicago,2026-01-08 17:15:00,3,Different,Edge,1.0
8999,2564,57.73037683685208,4,6,groceries,71,F,Canada,desktop,bank_transfer,222.207.165.146,New York,2026-01-08 17:30:00,2,Different,Chrome,1.0
9000,4582,60.32739848844479,0,4,books,72,M,USA,mobile,paypal,2.166.119.91,Chicago,2026-01-08 17:45:00,6,Same as billing,Firefox,1.0
9001,9786,70.01385037072401,2,3,clothing,22,M,France,mobile,crypto,142.80.58.210,Toronto,2026-01-08 18:00:00,2,Same as billing,Edge,1.0
9002,9144,87.00716033804764,2,5,electronics,38,M,USA,mobile,credit_card,142.113.171.114,New York,2026-01-08 18:15:00,4,Same as billing,Chrome,1.0
9003,7500,62.7258308268235,3,1,clothing,78,F,France,desktop,paypal,85.222.37.238,Toronto,2026-01-08 18:30:00,5,Same as billing,Edge,1.0
9004,6906,84.93065006293601,3,3,home,71,F,Canada,tablet,bank_transfer,6.187.34.122,Chicago,2026-01-08 18:45:00,3,Different,Chrome,1.0
9005,8743,74.57559102024217,1,3,clothing,56,F,USA,mobile,crypto,16.170.231.114,Guangzhou,2026-01-08 19:00:00,1,Same as billing,Safari,1.0
9006,7496,94.27204242553964,1,6,groceries,37,M,Canada,desktop,paypal,95.59.114.193,Birmingham,2026-01-08 19:15:00,1,Same as billing,Chrome,1.0
9007,7438,61.64572804445167,3,1,books,24,M,UK,desktop,debit_card,227.197.151.182,Bangalore,2026-01-08 19:30:00,1,Same as billing,Safari,1.0
9008,5341,72.54283413088045,5,3,home,32,F,France,tablet,debit_card,170.190.68.209,Guangzhou,2026-01-08 19:45:00,6,Same as billing,Firefox,1.0
9009,7494,54.83323835828355,2,6,clothing,32,F,UK,mobile,crypto,56.161.61.15,Berlin,2026-01-08 20:00:00,4,Same as billing,Chrome,1.0
9010,6537,66.75765713111603,0,5,home,70,F,UK,tablet,crypto,225.5.178.187,Guangzhou,2026-01-08 20:15:00,6,Same as billing,Edge,1.0
9011,4795,75.34402220161016,3,1,home,40,F,USA,mobile,crypto,254.4.186.80,Birmingham,2026-01-08 20:30:00,1,Same as billing,Chrome,1.0
9012,2688,86.63701071678962,5,4,books,50,M,Germany,mobile,crypto,191.18.204.252,Berlin,2026-01-08 20:45:00,5,Same as billing,Firefox,1.0
9013,1882,59.90385600293159,0,4,groceries,75,F,India,mobile,bank_transfer,136.148.47.64,Birmingham,2026-01-08 21:00:00,1,Different,Chrome,1.0
9014,6047,60.90460642032329,1,3,electronics,61,M,Germany,tablet,debit_card,97.175.222.88,New York,2026-01-08 21:15:00,4,Same as billing,Safari,1.0
9015,6694,81.57889202605247,0,0,groceries,19,M,Canada,desktop,paypal,162.203.77.204,New York,2026-01-08 21:30:00,9,Same as billing,Edge,1.0
9016,3620,69.12288917271557,3,1,toys,67,M,USA,desktop,paypal,126.160.220.12,New York,2026-01-08 21:45:00,6,Same as billing,Edge,1.0
9017,3318,74.1047433616174,2,2,groceries,49,M,UK,desktop,debit_card,17.196.95.171,Montreal,2026-01-08 22:00:00,4,Different,Edge,1.0
9018,3857,91.80674343893703,3,6,clothing,32,M,China,desktop,paypal,177.32.187.44,Toronto,2026-01-08 22:15:00,7,Different,Safari,1.0
9019,4116,74.95416505322626,4,2,toys,24,M,Canada,mobile,debit_card,247.228.185.38,New York,2026-01-08 22:30:00,1,Same as billing,Chrome,1.0
9020,2937,82.62496903045856,5,3,toys,26,M,UK,tablet,credit_card,102.243.128.171,Toronto,2026-01-08 22:45:00,1,Same as billing,Chrome,1.0
9021,6100,82.83875208299861,5,0,toys,72,F,Canada,mobile,debit_card,111.34.88.232,London,2026-01-08 23:00:00,5,Same as billing,Firefox,1.0
9022,7134,90.18059714780091,5,1,toys,45,F,China,mobile,paypal,101.136.128.171,Birmingham,2026-01-08 23:15:00,7,Same as billing,Chrome,1.0
9023,7409,81.90697442455121,4,4,groceries,39,F,France,tablet,credit_card,10.33.252.216,Berlin,2026-01-08 23:30:00,9,Different,Firefox,1.0
9024,4339,53.24049128269313,4,3,toys,20,F,Canada,mobile,paypal,81.57.101.137,New York,2026-01-08 23:45:00,9,Different,Safari,1.0
9025,4528,67.10864913434202,2,1,clothing,70,M,Canada,tablet,bank_transfer,213.45.203.141,Bangalore,2026-01-09 00:00:00,8,Same as billing,Edge,1.0
9026,9711,99.46580917546049,5,1,clothing,59,M,UK,mobile,paypal,192.39.163.76,Montreal,2026-01-09 00:15:00,2,Same as billing,Firefox,1.0
9027,4250,59.825514440395935,3,1,home,19,M,India,desktop,credit_card,220.171.127.77,Berlin,2026-01-09 00:30:00,1,Same as billing,Chrome,1.0
9028,9622,79.33645392073443,4,0,clothing,74,M,Germany,mobile,debit_card,72.65.133.230,Bangalore,2026-01-09 00:45:00,3,Same as billing,Edge,1.0
9029,1546,92.14703199386307,3,1,electronics,39,F,UK,mobile,paypal,20.48.1.54,Birmingham,2026-01-09 01:00:00,1,Different,Safari,1.0
9030,9732,79.3279280373677,1,0,home,42,M,USA,mobile,debit_card,138.55.85.226,Guangzhou,2026-01-09 01:15:00,1,Same as billing,Firefox,1.0
9031,6568,68.61351290633387,5,0,clothing,42,F,UK,mobile,paypal,37.139.22.128,Birmingham,2026-01-09 01:30:00,8,Same as billing,Safari,1.0
9032,5890,54.01142813588529,4,5,toys,49,M,India,mobile,crypto,126.229.154.61,Lyon,2026-01-09 01:45:00,3,Same as billing,Edge,1.0
9033,4275,68.08324512680474,4,1,books,61,F,India,tablet,paypal,69.205.56.249,Chicago,2026-01-09 02:00:00,2,Same as billing,Safari,1.0
9034,5180,59.10337557871448,2,5,toys,24,F,China,desktop,crypto,127.4.7.9,London,2026-01-09 02:15:00,6,Different,Edge,1.0
9035,964,98.04314081409899,3,4,groceries,79,F,Germany,desktop,paypal,165.6.168.21,Berlin,2026-01-09 02:30:00,1,Different,Firefox,1.0
9036,6960,85.75159207791432,2,5,home,48,M,USA,tablet,paypal,61.137.8.98,Lyon,2026-01-09 02:45:00,2,Same as billing,Safari,1.0
9037,8763,87.46915771799311,2,5,books,54,F,China,tablet,crypto,110.144.12.174,New York,2026-01-09 03:00:00,4,Same as billing,Chrome,1.0
9038,6317,71.79846330001891,3,6,clothing,21,F,India,mobile,bank_transfer,17.57.24.173,Chicago,2026-01-09 03:15:00,7,Same as billing,Safari,1.0
9039,5772,55.49824140658531,1,6,toys,50,M,India,mobile,debit_card,192.113.174.221,Bangalore,2026-01-09 03:30:00,2,Same as billing,Edge,1.0
9040,1602,63.33582430836605,3,6,home,32,M,Germany,mobile,credit_card,19.94.54.120,Toronto,2026-01-09 03:45:00,4,Different,Safari,1.0
9041,4784,62.98555520331651,1,1,home,26,F,India,tablet,paypal,35.49.210.212,Birmingham,2026-01-09 04:00:00,4,Different,Safari,1.0
9042,1510,74.33896754007719,2,4,clothing,23,M,USA,mobile,credit_card,155.214.11.70,Toronto,2026-01-09 04:15:00,8,Different,Firefox,1.0
9043,3870,73.04898933466785,1,3,home,63,F,India,tablet,bank_transfer,38.82.148.220,Berlin,2026-01-09 04:30:00,7,Different,Edge,1.0
9044,4759,71.67041086859201,5,2,clothing,48,M,UK,mobile,paypal,229.216.132.73,Toronto,2026-01-09 04:45:00,7,Different,Safari,1.0
9045,4101,74.79887333463705,1,3,clothing,51,F,Germany,tablet,crypto,58.76.177.97,London,2026-01-09 05:00:00,9,Same as billing,Chrome,1.0
9046,3583,99.35115409907375,1,0,toys,61,M,China,desktop,crypto,203.81.26.234,Lyon,2026-01-09 05:15:00,3,Different,Firefox,1.0
9047,4662,64.91768153264417,4,3,home,72,M,China,tablet,paypal,136.134.164.38,Lyon,2026-01-09 05:30:00,3,Same as billing,Firefox,1.0
9048,698,80.76345801717937,4,2,groceries,77,F,Germany,mobile,crypto,88.199.2.76,Montreal,2026-01-09 05:45:00,9,Same as billing,Chrome,1.0
9049,9283,61.97538720201524,2,2,groceries,55,F,China,tablet,bank_transfer,0.125.114.40,Bangalore,2026-01-09 06:00:00,2,Different,Firefox,1.0
9050,3141,73.3303132963091,3,4,toys,30,M,China,mobile,debit_card,132.221.189.213,Birmingham,2026-01-09 06:15:00,3,Same as billing,Edge,1.0
9051,8260,60.00246165731875,1,6,toys,53,M,India,mobile,debit_card,181.253.61.214,Toronto,2026-01-09 06:30:00,9,Same as billing,Chrome,1.0
9052,6491,77.90961176498789,5,3,clothing,49,F,France,mobile,bank_transfer,200.181.251.49,Lyon,2026-01-09 06:45:00,6,Same as billing,Chrome,1.0
9053,7387,63.25058932418338,4,0,groceries,39,M,France,mobile,crypto,108.11.146.176,New York,2026-01-09 07:00:00,5,Different,Chrome,1.0
9054,166,51.83944583594154,3,5,home,65,M,Canada,mobile,debit_card,29.155.120.202,Berlin,2026-01-09 07:15:00,9,Different,Edge,1.0
9055,8223,90.76355457364099,5,5,groceries,46,F,India,desktop,crypto,148.51.203.138,Toronto,2026-01-09 07:30:00,7,Same as billing,Firefox,1.0
9056,2850,56.41275560602087,1,0,toys,28,M,France,desktop,crypto,180.20.197.73,Birmingham,2026-01-09 07:45:00,2,Same as billing,Safari,1.0
9057,8761,68.40193995584528,3,4,toys,23,M,Germany,mobile,credit_card,165.97.66.65,New York,2026-01-09 08:00:00,9,Different,Firefox,1.0
9058,6906,73.85888045556014,5,5,clothing,22,F,Canada,tablet,debit_card,115.11.241.75,Lyon,2026-01-09 08:15:00,6,Different,Safari,1.0
9059,6529,71.62400002109636,0,4,home,18,F,UK,tablet,crypto,138.250.197.130,Lyon,2026-01-09 08:30:00,3,Different,Chrome,1.0
9060,8223,86.28328818450045,5,5,toys,68,M,India,desktop,credit_card,48.95.211.50,Lyon,2026-01-09 08:45:00,1,Different,Edge,1.0
9061,1731,79.83882979654722,5,5,electronics,56,M,Canada,desktop,bank_transfer,111.186.185.250,Bangalore,2026-01-09 09:00:00,4,Same as billing,Edge,1.0
9062,6552,64.7685591353743,1,3,home,67,F,China,mobile,debit_card,128.164.203.60,Lyon,2026-01-09 09:15:00,8,Different,Safari,1.0
9063,874,52.58514999203351,3,4,groceries,27,F,USA,tablet,bank_transfer,6.165.102.125,New York,2026-01-09 09:30:00,5,Different,Edge,1.0
9064,6207,88.37975591265882,1,2,clothing,27,F,India,tablet,bank_transfer,159.18.112.188,New York,2026-01-09 09:45:00,5,Different,Chrome,1.0
9065,7904,67.62635633392108,1,0,groceries,66,F,Canada,mobile,paypal,138.142.72.242,Chicago,2026-01-09 10:00:00,2,Same as billing,Safari,1.0
9066,9778,94.48623704999846,0,5,electronics,41,F,France,tablet,debit_card,180.63.88.7,Berlin,2026-01-09 10:15:00,4,Same as billing,Firefox,1.0
9067,4119,69.75283868016253,5,6,toys,24,M,India,desktop,bank_transfer,221.196.190.195,Toronto,2026-01-09 10:30:00,4,Same as billing,Edge,1.0
